seed for init 13417
nshots 1000
len param0 39
nT=20; nE=2; nM=2; nL=4; nx=1
adam config: LR=0.001000, shuffle=True
==> Loss (RMSE)     384    0.091365   0.099526
==> Loss (RMSE)     385    0.093138   0.114069
==> Loss (RMSE)     386    0.092110   0.106976
==> Loss (RMSE)     387    0.088856   0.106818
==> Loss (RMSE)     388    0.087909   0.107130
==> Loss (RMSE)     389    0.085662   0.107566
==> Loss (RMSE)     390    0.091552   0.105822
==> Loss (RMSE)     391    0.088601   0.099711
==> Loss (RMSE)     392    0.088561   0.110497
==> Loss (RMSE)     393    0.087535   0.108142
==> Loss (RMSE)     394    0.092930   0.098991
==> Loss (RMSE)     395    0.097419   0.099281
==> Loss (RMSE)     396    0.093003   0.107840
==> Loss (RMSE)     397    0.088657   0.104002
==> Loss (RMSE)     398    0.089154   0.105611
==> Loss (RMSE)     399    0.095851   0.107001
==> Loss (RMSE)     400    0.095054   0.110936
==> Loss (RMSE)     401    0.089146   0.109133
==> Loss (RMSE)     402    0.091260   0.109466
==> Loss (RMSE)     403    0.092781   0.117356
==> Loss (RMSE)     404    0.093931   0.106893
==> Loss (RMSE)     405    0.091834   0.104160
==> Loss (RMSE)     406    0.091251   0.103097
==> Loss (RMSE)     407    0.091118   0.100066
==> Loss (RMSE)     408    0.090420   0.109623
==> Loss (RMSE)     409    0.087237   0.120114
==> Loss (RMSE)     410    0.090851   0.105144
==> Loss (RMSE)     411    0.090576   0.106538
==> Loss (RMSE)     412    0.091266   0.108996
==> Loss (RMSE)     413    0.091483   0.110699
==> Loss (RMSE)     414    0.088788   0.107400
==> Loss (RMSE)     415    0.094082   0.108118
==> Loss (RMSE)     416    0.093670   0.110315
==> Loss (RMSE)     417    0.092292   0.102092
==> Loss (RMSE)     418    0.093629   0.107699
==> Loss (RMSE)     419    0.091807   0.101087
==> Loss (RMSE)     420    0.092395   0.104749
==> Loss (RMSE)     421    0.092059   0.107542
==> Loss (RMSE)     422    0.092962   0.111145
==> Loss (RMSE)     423    0.090047   0.097770
==> Loss (RMSE)     424    0.087025   0.101274
==> Loss (RMSE)     425    0.090427   0.101615
==> Loss (RMSE)     426    0.096317   0.120061
==> Loss (RMSE)     427    0.092812   0.112244
==> Loss (RMSE)     428    0.096083   0.105757
==> Loss (RMSE)     429    0.091530   0.107725
==> Loss (RMSE)     430    0.090495   0.105972
==> Loss (RMSE)     431    0.088742   0.108999
==> Loss (RMSE)     432    0.091349   0.098970
==> Loss (RMSE)     433    0.088774   0.110237
==> Loss (RMSE)     434    0.086303   0.100262
==> Loss (RMSE)     435    0.092009   0.108344
==> Loss (RMSE)     436    0.094099   0.106668
==> Loss (RMSE)     437    0.086958   0.110663
==> Loss (RMSE)     438    0.091789   0.109112
==> Loss (RMSE)     439    0.089128   0.112519
==> Loss (RMSE)     440    0.089652   0.105742
==> Loss (RMSE)     441    0.091524   0.110490
==> Loss (RMSE)     442    0.088403   0.104495
==> Loss (RMSE)     443    0.095041   0.115907
==> Loss (RMSE)     444    0.091016   0.114275
==> Loss (RMSE)     445    0.090152   0.105373
==> Loss (RMSE)     446    0.090669   0.100777
==> Loss (RMSE)     447    0.091365   0.110067
==> Loss (RMSE)     448    0.088400   0.107381
==> Loss (RMSE)     449    0.091398   0.109097
==> Loss (RMSE)     450    0.089561   0.106849
==> Loss (RMSE)     451    0.091730   0.101303
==> Loss (RMSE)     452    0.091620   0.106812
==> Loss (RMSE)     453    0.089405   0.104088
==> Loss (RMSE)     454    0.091310   0.100991
==> Loss (RMSE)     455    0.087619   0.112539
==> Loss (RMSE)     456    0.093725   0.116420
==> Loss (RMSE)     457    0.090777   0.103591
==> Loss (RMSE)     458    0.087277   0.104831
==> Loss (RMSE)     459    0.092062   0.102880
==> Loss (RMSE)     460    0.092428   0.101496
==> Loss (RMSE)     461    0.090946   0.109036
==> Loss (RMSE)     462    0.091867   0.108042
==> Loss (RMSE)     463    0.091586   0.106529
==> Loss (RMSE)     464    0.090215   0.100234
==> Loss (RMSE)     465    0.087335   0.104187
==> Loss (RMSE)     466    0.089656   0.108174
==> Loss (RMSE)     467    0.089162   0.101074
==> Loss (RMSE)     468    0.092155   0.112038
==> Loss (RMSE)     469    0.089450   0.106390
==> Loss (RMSE)     470    0.090584   0.097922
==> Loss (RMSE)     471    0.086085   0.111354
==> Loss (RMSE)     472    0.090712   0.098570
==> Loss (RMSE)     473    0.092701   0.108628
==> Loss (RMSE)     474    0.085273   0.104633
==> Loss (RMSE)     475    0.088750   0.110158
==> Loss (RMSE)     476    0.091861   0.104933
==> Loss (RMSE)     477    0.093675   0.103318
==> Loss (RMSE)     478    0.090606   0.109605
==> Loss (RMSE)     479    0.089080   0.101337
==> Loss (RMSE)     480    0.088387   0.109547
==> Loss (RMSE)     481    0.094767   0.112475
==> Loss (RMSE)     482    0.090737   0.105750
==> Loss (RMSE)     483    0.088983   0.101273
==> Loss (RMSE)     484    0.090466   0.104770
==> Loss (RMSE)     485    0.089751   0.099966
==> Loss (RMSE)     486    0.087694   0.102268
==> Loss (RMSE)     487    0.091075   0.106917
==> Loss (RMSE)     488    0.092327   0.094890
==> Loss (RMSE)     489    0.091002   0.104068
==> Loss (RMSE)     490    0.087885   0.105991
==> Loss (RMSE)     491    0.090827   0.105715
==> Loss (RMSE)     492    0.090720   0.109553
==> Loss (RMSE)     493    0.088877   0.116476
==> Loss (RMSE)     494    0.091717   0.099431
==> Loss (RMSE)     495    0.089915   0.112026
==> Loss (RMSE)     496    0.085226   0.093946
==> Loss (RMSE)     497    0.092101   0.103713
==> Loss (RMSE)     498    0.091006   0.110596
==> Loss (RMSE)     499    0.092454   0.102565
==> Loss (RMSE)     500    0.090542   0.108121
==> Loss (RMSE)     501    0.091368   0.102492
==> Loss (RMSE)     502    0.089592   0.109214
==> Loss (RMSE)     503    0.085938   0.104480
==> Loss (RMSE)     504    0.089954   0.105890
==> Loss (RMSE)     505    0.087095   0.116101
==> Loss (RMSE)     506    0.089800   0.102706
==> Loss (RMSE)     507    0.087971   0.096025
==> Loss (RMSE)     508    0.091216   0.111327
==> Loss (RMSE)     509    0.092155   0.106421
==> Loss (RMSE)     510    0.093503   0.105925
==> Loss (RMSE)     511    0.093506   0.100815
==> Loss (RMSE)     512    0.086160   0.102850
==> Loss (RMSE)     513    0.090144   0.108197
==> Loss (RMSE)     514    0.091296   0.101060
==> Loss (RMSE)     515    0.086782   0.101034
==> Loss (RMSE)     516    0.093010   0.107794
==> Loss (RMSE)     517    0.089934   0.102139
==> Loss (RMSE)     518    0.090247   0.104642
==> Loss (RMSE)     519    0.088647   0.116634
==> Loss (RMSE)     520    0.091208   0.102946
==> Loss (RMSE)     521    0.092554   0.101156
==> Loss (RMSE)     522    0.089520   0.104679
==> Loss (RMSE)     523    0.086753   0.109739
==> Loss (RMSE)     524    0.088799   0.099159
==> Loss (RMSE)     525    0.093232   0.102763
==> Loss (RMSE)     526    0.087329   0.100549
==> Loss (RMSE)     527    0.090088   0.098070
==> Loss (RMSE)     528    0.088830   0.106342
==> Loss (RMSE)     529    0.091612   0.102558
==> Loss (RMSE)     530    0.090443   0.105183
==> Loss (RMSE)     531    0.089233   0.105210
==> Loss (RMSE)     532    0.087801   0.101468
==> Loss (RMSE)     533    0.090829   0.111256
==> Loss (RMSE)     534    0.088608   0.100626
==> Loss (RMSE)     535    0.090618   0.104762
==> Loss (RMSE)     536    0.090625   0.099914
==> Loss (RMSE)     537    0.088834   0.109188
==> Loss (RMSE)     538    0.093451   0.100677
==> Loss (RMSE)     539    0.090865   0.103739
==> Loss (RMSE)     540    0.090349   0.106039
==> Loss (RMSE)     541    0.088619   0.101290
==> Loss (RMSE)     542    0.091330   0.102965
==> Loss (RMSE)     543    0.089819   0.101674
==> Loss (RMSE)     544    0.090757   0.102291
==> Loss (RMSE)     545    0.091880   0.103072
==> Loss (RMSE)     546    0.092135   0.104579
==> Loss (RMSE)     547    0.089308   0.104711
==> Loss (RMSE)     548    0.089539   0.099595
==> Loss (RMSE)     549    0.094212   0.104372
